[0.000000] (-) TimerEvent: {}
[0.001017] (vr_usv) JobQueued: {'identifier': 'vr_usv', 'dependencies': OrderedDict()}
[0.064105] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/mapper_params_online_async.yaml\n'}
[0.064153] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/main.rviz\n'}
[0.064195] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/gaz_ros2_ctl_use_sim.yaml\n'}
[0.064294] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/joystick.yaml\n'}
[0.064341] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/empty.yaml\n'}
[0.064381] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/ball_tracker_params_robot.yaml\n'}
[0.064420] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/drive_bot.rviz\n'}
[0.064458] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/gazebo_params.yaml\n'}
[0.064496] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/nav2_params.yaml\n'}
[0.064533] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/ball_tracker_params_sim.yaml\n'}
[0.064574] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/map.rviz\n'}
[0.064641] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/my_controllers.yaml\n'}
[0.064682] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/config/view_bot.rviz\n'}
[0.064722] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description\n'}
[0.064761] (vr_usv) StdoutLine: {'line': b'-- Installing: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/cameraL.xacro\n'}
[0.064821] (vr_usv) StdoutLine: {'line': b'-- Installing: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/cameraR.xacro\n'}
[0.064862] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/test.urdf\n'}
[0.064902] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/face.xacro\n'}
[0.064942] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/depth_camera.xacro\n'}
[0.064979] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/robot.urdf.xacro\n'}
[0.065017] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/robot_core.xacro\n'}
[0.065053] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/ros2_control.xacro\n'}
[0.065090] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/gazebo_control.xacro\n'}
[0.065127] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/lidar.xacro\n'}
[0.065165] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/description/inertial_macros.xacro\n'}
[0.065201] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch\n'}
[0.065267] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/navigation_launch.py\n'}
[0.065305] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/localization_launch.py\n'}
[0.065341] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/camera.launch.py\n'}
[0.065376] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/launch_sim.launch.py\n'}
[0.065410] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/vr.launch.py\n'}
[0.065443] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/ball_tracker.launch.py\n'}
[0.065477] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/rsp.launch.py\n'}
[0.065512] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/launch_robot.launch.py\n'}
[0.065545] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/online_async_launch.py\n'}
[0.065589] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/joystick.launch.py\n'}
[0.065624] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/launch/rplidar.launch.py\n'}
[0.065658] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/worlds\n'}
[0.065690] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/worlds/empty.world\n'}
[0.065724] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/worlds/obstacles.world\n'}
[0.065759] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/lib/vr_usv/sbs_merger_node.py\n'}
[0.065801] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/ament_index/resource_index/package_run_dependencies/vr_usv\n'}
[0.065840] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/ament_index/resource_index/parent_prefix_path/vr_usv\n'}
[0.065899] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/environment/ament_prefix_path.sh\n'}
[0.066020] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/environment/ament_prefix_path.dsv\n'}
[0.066063] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/environment/path.sh\n'}
[0.066102] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/environment/path.dsv\n'}
[0.066156] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/local_setup.bash\n'}
[0.066362] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/local_setup.sh\n'}
[0.066495] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/local_setup.zsh\n'}
[0.066558] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/local_setup.dsv\n'}
[0.066690] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/package.dsv\n'}
[0.066733] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/ament_index/resource_index/packages/vr_usv\n'}
[0.066775] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/cmake/vr_usvConfig.cmake\n'}
[0.066817] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/cmake/vr_usvConfig-version.cmake\n'}
[0.066856] (vr_usv) StdoutLine: {'line': b'-- Up-to-date: /home/daniel/vr_usv/install/vr_usv/share/vr_usv/package.xml\n'}
[0.067056] (vr_usv) CommandEnded: {'returncode': 0}
[0.078292] (vr_usv) JobEnded: {'identifier': 'vr_usv', 'rc': 0}
[0.079019] (-) EventReactorShutdown: {}
